raceId,driverId,lap,position,time,milliseconds
926,3,48,2,1:31.332,91332
926,3,47,2,1:31.092,91092
926,3,46,2,1:31.319,91319
926,3,45,2,1:31.231,91231
926,3,44,2,1:32.243,92243
926,3,43,2,1:31.259,91259
926,3,42,2,1:31.493,91493
926,3,41,2,1:31.400,91400
926,3,40,2,1:31.798,91798
926,3,39,2,1:31.565,91565
926,3,38,2,1:31.573,91573
926,3,37,2,1:31.610,91610
926,3,36,2,1:31.355,91355
926,3,35,2,1:31.775,91775
926,3,34,2,1:32.981,92981
926,3,33,2,1:31.660,91660
926,3,32,2,1:31.737,91737
926,3,31,2,1:31.609,91609
926,3,30,2,1:31.754,91754
926,3,29,2,1:32.108,92108
926,3,28,2,1:32.092,92092
926,3,27,2,1:38.552,98552
926,3,26,1,1:51.568,111568
926,3,25,1,1:33.964,93964
926,3,24,2,1:33.048,93048
926,3,23,2,1:32.948,92948
926,3,22,2,1:33.011,93011
926,3,21,2,1:32.454,92454
926,3,20,2,1:32.426,92426
926,3,19,2,1:32.243,92243
926,3,18,2,1:32.365,92365
926,3,17,2,1:32.300,92300
926,3,16,2,1:32.324,92324
926,3,15,2,1:33.576,93576
926,3,14,2,1:32.930,92930
926,3,13,2,1:32.752,92752
926,3,12,2,1:32.650,92650
926,3,11,2,1:33.184,93184
926,3,10,2,1:32.572,92572
926,3,9,2,1:32.380,92380
926,3,8,2,1:32.460,92460
926,3,7,2,1:32.827,92827
926,3,6,2,1:32.371,92371
926,3,5,2,1:33.068,93068
926,3,4,2,1:34.638,94638
926,3,3,2,2:14.420,134420
926,3,2,2,2:25.242,145242
926,1,14,1,1:33.033,93033
926,1,15,1,1:33.177,93177
926,1,16,1,1:32.458,92458
926,1,17,1,1:32.148,92148
926,1,18,1,1:32.462,92462
926,1,19,1,1:32.347,92347
926,1,20,1,1:32.306,92306
926,1,21,1,1:31.940,91940
926,1,22,1,1:32.405,92405
926,1,23,1,1:32.791,92791
926,1,24,1,1:32.925,92925
926,1,25,2,1:51.204,111204
926,1,26,2,1:39.012,99012
926,1,27,1,1:33.021,93021
926,1,28,1,1:33.241,93241
926,1,29,1,1:32.824,92824
926,1,30,1,1:32.005,92005
926,1,31,1,1:31.676,91676
926,1,32,1,1:31.953,91953
926,1,33,1,1:31.875,91875
926,1,34,1,1:33.071,93071
926,1,35,1,1:31.995,91995
926,1,36,1,1:31.562,91562
926,1,37,1,1:31.514,91514
926,1,38,1,1:31.134,91134
926,1,39,1,1:31.208,91208
926,1,40,1,1:31.825,91825
926,1,41,1,1:31.347,91347
926,1,42,1,1:31.982,91982
926,1,43,1,1:31.541,91541
926,1,44,1,1:31.693,91693
926,1,45,1,1:31.229,91229
926,1,46,1,1:31.177,91177
926,1,47,1,1:31.649,91649
926,1,48,1,1:31.224,91224
926,1,49,1,1:31.023,91023
926,1,50,1,1:30.945,90945
926,1,51,1,1:31.804,91804
926,1,52,1,1:32.242,92242
926,1,53,1,1:31.708,91708
926,1,54,1,1:31.273,91273
926,1,55,1,1:31.358,91358
926,1,56,1,1:30.993,90993
926,1,57,1,1:31.400,91400
926,1,58,1,1:31.645,91645
926,3,1,2,2:24.350,144350
926,832,39,10,1:34.286,94286
926,832,38,10,1:35.781,95781
926,832,37,11,1:35.719,95719
926,832,36,11,1:35.828,95828
926,832,35,11,1:35.640,95640
926,832,34,11,1:35.504,95504
926,832,33,11,1:36.786,96786
926,832,32,12,1:34.073,94073
926,832,31,12,1:33.706,93706
926,832,30,12,1:33.566,93566
926,832,29,12,1:34.067,94067
926,832,28,12,1:33.462,93462
926,3,57,2,1:31.189,91189
926,3,58,2,1:31.146,91146
926,13,1,3,2:26.113,146113
926,13,2,3,2:24.418,144418
926,13,3,3,2:14.436,134436
926,13,4,3,1:35.150,95150
926,13,5,3,1:33.928,93928
926,13,6,3,1:33.470,93470
926,13,7,3,1:33.205,93205
926,13,8,3,1:33.576,93576
926,13,9,3,1:33.212,93212
926,13,10,3,1:33.054,93054
926,13,11,3,1:33.171,93171
926,13,12,3,1:33.484,93484
926,13,13,3,1:33.355,93355
926,13,14,3,1:33.354,93354
926,13,15,3,1:33.517,93517
926,13,16,3,1:33.247,93247
926,13,17,3,1:33.159,93159
926,13,18,3,1:33.245,93245
926,13,19,3,1:33.195,93195
926,13,20,3,1:33.141,93141
926,13,21,5,1:51.561,111561
926,13,22,6,1:38.947,98947
926,13,23,5,1:34.555,94555
926,13,24,5,1:32.072,92072
926,13,25,4,1:33.042,93042
926,13,26,4,1:32.580,92580
926,13,27,4,1:33.059,93059
926,13,28,4,1:33.220,93220
926,13,29,4,1:33.118,93118
926,13,30,4,1:32.910,92910
926,13,31,4,1:32.755,92755
926,13,32,4,1:32.813,92813
926,13,33,4,1:32.776,92776
926,13,34,4,1:32.857,92857
926,13,35,4,1:32.612,92612
926,13,36,4,1:32.607,92607
926,13,37,4,1:32.293,92293
926,13,38,4,1:32.444,92444
926,13,39,4,1:32.910,92910
926,13,40,4,1:32.776,92776
926,13,41,4,1:32.747,92747
926,13,42,4,1:32.358,92358
926,13,43,4,1:32.141,92141
926,13,44,4,1:32.091,92091
926,13,45,4,1:31.947,91947
926,13,46,4,1:32.273,92273
926,13,47,4,1:32.073,92073
926,13,48,4,1:31.802,91802
926,13,49,4,1:31.931,91931
926,13,50,4,1:31.719,91719
926,13,51,4,1:31.859,91859
926,13,52,4,1:31.857,91857
926,13,53,4,1:32.289,92289
926,13,54,4,1:31.784,91784
926,13,55,4,1:31.944,91944
926,13,56,4,1:31.753,91753
926,13,57,4,1:32.000,92000
926,13,58,4,1:32.358,92358
926,20,1,4,2:27.522,147522
926,20,2,4,2:24.069,144069
926,20,3,4,2:13.846,133846
926,20,4,4,1:35.361,95361
926,20,5,4,1:34.027,94027
926,20,6,4,1:33.438,93438
926,20,7,4,1:33.197,93197
926,20,8,4,1:33.754,93754
926,20,9,4,1:32.991,92991
926,20,10,4,1:33.074,93074
926,20,11,4,1:33.490,93490
926,20,12,4,1:33.597,93597
926,20,13,4,1:33.513,93513
926,20,14,4,1:33.374,93374
926,20,15,4,1:33.853,93853
926,20,16,4,1:33.173,93173
926,20,17,4,1:33.229,93229
926,20,18,4,1:33.146,93146
926,20,19,4,1:33.168,93168
926,20,20,4,1:33.145,93145
926,20,21,3,1:32.859,92859
926,20,22,3,1:32.307,92307
926,20,23,3,1:32.664,92664
926,20,24,3,1:51.263,111263
926,20,25,3,1:38.543,98543
926,20,26,3,1:32.115,92115
926,20,27,3,1:32.429,92429
926,20,28,3,1:32.670,92670
926,20,29,3,1:32.432,92432
926,20,30,3,1:32.518,92518
926,20,31,3,1:32.698,92698
926,20,32,3,1:32.443,92443
926,20,33,3,1:32.300,92300
926,20,34,3,1:32.856,92856
926,20,35,3,1:32.633,92633
926,20,36,3,1:32.567,92567
926,20,37,3,1:32.456,92456
926,20,38,3,1:32.518,92518
926,20,39,3,1:33.729,93729
926,20,40,3,1:32.644,92644
926,20,41,3,1:32.673,92673
926,20,42,3,1:32.653,92653
926,20,43,3,1:32.129,92129
926,20,44,3,1:32.334,92334
926,20,45,3,1:32.288,92288
926,20,46,3,1:32.054,92054
926,20,47,3,1:32.259,92259
926,20,48,3,1:32.037,92037
926,20,49,3,1:32.127,92127
926,20,50,3,1:31.754,91754
926,20,51,3,1:31.578,91578
926,20,52,3,1:31.457,91457
926,20,53,3,1:31.492,91492
926,20,54,3,1:31.847,91847
926,20,55,3,1:31.719,91719
926,20,56,3,1:31.478,91478
926,20,57,3,1:31.717,91717
926,20,58,3,1:33.383,93383
926,832,1,5,2:28.880,148880
926,832,2,5,2:23.584,143584
926,832,3,5,2:13.584,133584
926,832,4,7,1:37.662,97662
926,832,5,7,1:35.195,95195
926,832,6,7,1:34.557,94557
926,832,7,8,1:35.417,95417
926,832,8,8,1:34.392,94392
926,832,9,8,1:34.604,94604
926,832,10,8,1:34.350,94350
926,832,11,8,1:34.588,94588
926,832,12,8,1:34.561,94561
926,832,13,8,1:34.846,94846
926,832,14,8,1:34.740,94740
926,832,15,8,1:34.708,94708
926,832,16,7,1:34.234,94234
926,832,17,7,1:34.313,94313
926,832,18,7,1:34.522,94522
926,832,19,7,1:34.232,94232
926,832,20,7,1:34.696,94696
926,832,21,7,1:34.300,94300
926,832,22,7,1:34.799,94799
926,832,23,6,1:34.933,94933
926,832,24,13,2:26.974,146974
926,832,25,13,1:40.615,100615
926,832,26,13,1:33.226,93226
926,832,27,12,1:33.081,93081
926,3,49,2,1:31.141,91141
926,3,50,2,1:31.384,91384
926,3,51,2,1:31.443,91443
926,3,52,2,1:31.678,91678
926,3,53,2,1:31.688,91688
926,3,54,2,1:31.411,91411
926,3,55,2,1:31.372,91372
926,3,56,2,1:31.366,91366
926,1,1,1,2:22.988,142988
926,1,2,1,2:26.005,146005
926,1,3,1,2:13.785,133785
926,1,4,1,1:33.493,93493
926,1,5,1,1:32.765,92765
926,1,6,1,1:32.685,92685
926,1,7,1,1:32.593,92593
926,1,8,1,1:32.899,92899
926,1,9,1,1:32.933,92933
926,1,10,1,1:32.911,92911
926,1,11,1,1:32.742,92742
926,1,12,1,1:32.432,92432
926,1,13,1,1:32.491,92491
926,832,40,10,1:36.271,96271
926,832,41,9,1:33.544,93544
926,832,42,9,1:33.428,93428
926,832,43,8,1:33.971,93971
926,832,44,8,1:33.529,93529
926,832,45,8,1:33.459,93459
926,832,46,8,1:33.869,93869
926,832,47,8,1:33.570,93570
926,832,48,8,1:33.229,93229
926,832,49,8,1:32.872,92872
926,832,50,8,1:33.024,93024
926,832,51,8,1:33.074,93074
926,832,52,8,1:33.646,93646
926,832,53,8,1:33.449,93449
926,832,54,9,1:34.977,94977
926,832,55,9,1:33.366,93366
926,832,56,9,1:34.074,94074
926,832,57,9,1:35.328,95328
926,831,1,6,2:29.928,149928
926,831,2,6,2:23.809,143809
926,831,3,6,2:12.364,132364
926,831,4,5,1:36.284,96284
926,831,5,5,1:35.148,95148
926,831,6,5,1:34.761,94761
926,831,7,5,1:34.263,94263
926,831,8,5,1:34.505,94505
926,831,9,5,1:34.330,94330
926,831,10,5,1:34.164,94164
926,831,11,5,1:33.945,93945
926,831,12,5,1:34.047,94047
926,831,13,5,1:34.211,94211
926,831,14,5,1:34.180,94180
926,831,15,5,1:34.385,94385
926,831,16,5,1:33.596,93596
926,831,17,5,1:33.549,93549
926,831,18,5,1:33.850,93850
926,831,19,5,1:33.745,93745
926,831,20,5,1:34.118,94118
926,831,21,4,1:34.248,94248
926,831,22,4,1:33.722,93722
926,831,23,4,1:34.264,94264
926,831,24,4,1:34.091,94091
926,831,25,7,1:54.815,114815
926,831,26,7,1:40.836,100836
926,831,27,7,1:32.766,92766
926,831,28,7,1:32.931,92931
926,831,29,7,1:33.376,93376
926,831,30,7,1:33.459,93459
926,831,31,7,1:33.466,93466
926,831,32,6,1:33.585,93585
926,831,33,6,1:33.385,93385
926,831,34,6,1:33.234,93234
926,831,35,6,1:33.887,93887
926,831,36,6,1:33.435,93435
926,831,37,6,1:33.221,93221
926,831,38,6,1:33.019,93019
926,831,39,6,1:33.429,93429
926,831,40,6,1:33.127,93127
926,831,41,5,1:32.739,92739
926,831,42,5,1:32.855,92855
926,831,43,5,1:32.905,92905
926,831,44,5,1:33.058,93058
926,831,45,5,1:33.440,93440
926,831,46,5,1:32.612,92612
926,831,47,5,1:32.632,92632
926,831,48,5,1:33.013,93013
926,831,49,5,1:33.188,93188
926,831,50,5,1:33.766,93766
926,831,51,5,1:33.919,93919
926,831,52,5,1:33.797,93797
926,831,53,5,1:34.053,94053
926,831,54,5,1:33.015,93015
926,831,55,5,1:32.788,92788
926,831,56,5,1:33.371,93371
926,831,57,5,1:33.957,93957
926,831,58,5,1:36.630,96630
926,817,1,7,2:30.426,150426
926,817,2,7,2:23.889,143889
926,817,3,7,2:12.122,132122
926,817,4,6,1:36.675,96675
926,817,5,6,1:35.092,95092
926,817,6,6,1:34.810,94810
926,817,7,6,1:34.420,94420
926,817,8,6,1:34.510,94510
926,817,9,6,1:34.213,94213
926,817,10,6,1:34.236,94236
926,817,11,6,1:34.037,94037
926,817,12,6,1:34.029,94029
926,817,13,6,1:33.991,93991
926,817,14,6,1:34.354,94354
926,817,15,6,1:34.629,94629
926,817,16,6,1:34.082,94082
926,817,17,6,1:34.340,94340
926,817,18,6,1:34.963,94963
926,817,19,6,1:34.456,94456
926,817,20,6,1:34.288,94288
926,817,21,6,1:34.688,94688
926,817,22,5,1:34.649,94649
926,817,23,10,1:53.800,113800
926,817,24,9,1:39.811,99811
926,817,25,9,1:33.836,93836
926,817,26,8,1:33.761,93761
926,817,27,8,1:33.543,93543
926,817,28,8,1:33.574,93574
926,817,29,8,1:33.102,93102
926,817,30,8,1:32.939,92939
926,817,31,8,1:33.207,93207
926,817,32,7,1:33.139,93139
926,817,33,7,1:33.128,93128
926,817,34,7,1:33.167,93167
926,817,35,7,1:33.005,93005
926,817,36,7,1:33.063,93063
926,817,37,7,1:32.934,92934
926,817,38,7,1:32.900,92900
926,817,39,7,1:33.231,93231
926,817,40,7,1:33.172,93172
926,817,41,6,1:33.003,93003
926,817,42,6,1:33.030,93030
926,817,43,6,1:33.045,93045
926,817,44,6,1:33.377,93377
926,817,45,6,1:34.615,94615
926,817,46,6,1:32.797,92797
926,817,47,6,1:33.253,93253
926,817,48,6,1:34.021,94021
926,817,49,6,1:34.011,94011
926,817,50,6,1:33.121,93121
926,817,51,6,1:33.690,93690
926,817,52,6,1:33.224,93224
926,817,53,6,1:33.332,93332
926,817,54,6,1:33.342,93342
926,817,55,6,1:33.934,93934
926,817,56,6,1:38.234,98234
926,817,57,6,1:36.576,96576
926,8,1,8,2:31.903,151903
926,8,2,8,2:23.867,143867
926,8,3,8,2:11.256,131256
926,8,4,8,1:37.230,97230
926,8,5,8,1:35.071,95071
926,8,6,8,1:34.684,94684
926,8,7,7,1:34.126,94126
926,8,8,7,1:34.264,94264
926,8,9,7,1:34.239,94239
926,8,10,7,1:34.222,94222
926,8,11,7,1:34.061,94061
926,8,12,7,1:33.999,93999
926,8,13,7,1:33.898,93898
926,8,14,7,1:34.582,94582
926,8,15,7,1:34.486,94486
926,8,16,11,1:57.600,117600
926,8,17,11,1:39.215,99215
926,8,18,11,1:31.960,91960
926,8,19,11,1:33.242,93242
926,8,20,11,1:32.112,92112
926,8,21,10,1:32.009,92009
926,8,22,10,1:32.194,92194
926,8,23,9,1:32.335,92335
926,8,24,7,1:34.015,94015
926,8,25,6,1:32.322,92322
926,8,26,6,1:32.881,92881
926,8,27,5,1:31.681,91681
926,8,28,5,1:31.952,91952
926,8,29,5,1:32.053,92053
926,8,30,5,1:31.585,91585
926,8,31,5,1:31.947,91947
926,8,32,5,1:31.523,91523
926,8,33,5,1:32.003,92003
926,8,34,5,1:32.999,92999
926,8,35,5,1:32.154,92154
926,8,36,5,1:31.426,91426
926,8,37,5,1:31.697,91697
926,8,38,5,1:31.759,91759
926,8,39,5,1:32.310,92310
926,8,40,5,1:51.054,111054
926,830,1,9,2:32.685,152685
926,830,2,9,2:23.966,143966
926,830,3,9,2:10.745,130745
926,830,4,9,1:37.782,97782
926,830,5,9,1:35.735,95735
926,830,6,9,1:35.370,95370
926,830,7,9,1:35.040,95040
926,830,8,9,1:35.169,95169
926,830,9,9,1:34.721,94721
926,830,10,9,1:35.157,95157
926,830,11,9,1:35.126,95126
926,830,12,9,1:35.029,95029
926,830,13,9,1:34.588,94588
926,830,14,9,1:35.034,95034
926,830,15,9,1:34.982,94982
926,830,16,8,1:34.439,94439
926,830,17,8,1:34.301,94301
926,830,18,8,1:34.535,94535
926,830,19,8,1:34.842,94842
926,830,20,8,1:34.690,94690
926,830,21,8,1:34.546,94546
926,830,22,8,1:34.641,94641
926,830,23,7,1:34.477,94477
926,830,24,6,1:34.482,94482
926,830,25,5,1:34.805,94805
926,830,26,5,1:34.717,94717
926,830,27,6,1:35.096,95096
926,830,28,6,1:34.663,94663
926,830,29,6,1:34.529,94529
926,830,30,6,1:34.295,94295
926,830,31,6,1:34.829,94829
926,830,32,8,1:54.110,114110
926,807,1,10,2:33.291,153291
926,807,2,10,2:24.593,144593
926,807,3,10,2:09.971,129971
926,807,4,10,1:37.991,97991
926,807,5,10,1:35.944,95944
926,807,6,10,1:35.314,95314
926,807,7,10,1:35.164,95164
926,807,8,10,1:35.427,95427
926,807,9,10,1:34.908,94908
926,807,10,10,1:35.057,95057
926,807,11,10,1:35.027,95027
926,807,12,10,1:34.721,94721
926,807,13,10,1:34.772,94772
926,807,14,10,1:34.820,94820
926,807,15,10,1:35.115,95115
926,807,16,9,1:34.734,94734
926,807,17,9,1:34.765,94765
926,807,18,9,1:34.710,94710
926,807,19,9,1:34.815,94815
926,807,20,9,1:34.987,94987
926,807,21,11,1:52.768,112768
926,807,22,11,1:39.484,99484
926,807,23,11,1:33.521,93521
926,807,24,10,1:33.857,93857
926,807,25,10,1:34.403,94403
926,807,26,9,1:34.608,94608
926,807,27,9,1:34.317,94317
926,807,28,9,1:34.385,94385
926,807,29,9,1:34.415,94415
926,807,30,9,1:34.366,94366
926,807,31,9,1:34.287,94287
926,807,32,9,1:34.215,94215
926,807,33,8,1:34.012,94012
926,807,34,8,1:34.276,94276
926,807,35,8,1:33.759,93759
926,807,36,8,1:34.163,94163
926,807,37,8,1:33.869,93869
926,807,38,8,1:33.980,93980
926,807,39,8,1:34.013,94013
926,807,40,8,1:33.956,93956
926,807,41,7,1:34.363,94363
926,807,42,7,1:34.132,94132
926,807,43,7,1:37.500,97500
926,807,44,7,1:51.359,111359
926,807,45,7,1:40.857,100857
926,807,46,7,1:32.240,92240
926,807,47,7,1:32.273,92273
926,807,48,7,1:31.970,91970
926,807,49,7,1:31.975,91975
926,807,50,7,1:32.071,92071
926,807,51,7,1:32.406,92406
926,807,52,7,1:33.116,93116
926,807,53,7,1:32.731,92731
926,807,54,7,1:32.521,92521
926,807,55,7,1:32.950,92950
926,807,56,7,1:32.676,92676
926,807,57,7,1:33.330,93330
926,815,1,11,2:33.942,153942
926,815,2,11,2:24.532,144532
926,815,3,11,2:10.016,130016
926,815,4,13,1:40.153,100153
926,815,5,13,1:37.226,97226
926,815,6,13,1:36.967,96967
926,815,7,13,1:38.563,98563
926,815,8,13,1:35.410,95410
926,815,9,13,1:36.096,96096
926,815,10,13,1:36.174,96174
926,815,11,13,1:35.801,95801
926,815,12,13,1:37.405,97405
926,815,13,13,1:36.232,96232
926,815,14,13,1:43.446,103446
926,815,15,13,1:35.629,95629
926,815,16,13,1:35.380,95380
926,815,17,13,1:35.657,95657
926,815,18,13,1:35.395,95395
926,815,19,13,1:35.803,95803
926,815,20,13,1:35.217,95217
926,815,21,13,1:35.685,95685
926,815,22,13,1:35.663,95663
926,815,23,13,1:35.245,95245
926,815,24,12,1:35.783,95783
926,815,25,12,1:35.442,95442
926,815,26,12,1:35.712,95712
926,815,27,10,1:36.349,96349
926,815,28,11,1:36.692,96692
926,815,29,11,1:35.863,95863
926,815,30,11,1:35.090,95090
926,815,31,11,1:35.046,95046
926,815,32,11,1:35.675,95675
926,815,33,10,1:36.666,96666
926,815,34,10,1:36.423,96423
926,815,35,10,1:35.764,95764
926,815,36,10,1:35.817,95817
926,815,37,10,1:34.871,94871
926,815,38,12,2:00.409,120409
926,815,39,12,1:39.395,99395
926,815,40,12,1:31.995,91995
926,815,41,11,1:32.025,92025
926,815,42,10,1:32.552,92552
926,815,43,10,1:33.201,93201
926,815,44,10,1:32.359,92359
926,815,45,10,1:32.274,92274
926,815,46,10,1:31.959,91959
926,815,47,10,1:32.125,92125
926,815,48,10,1:32.335,92335
926,815,49,10,1:32.212,92212
926,815,50,10,1:32.696,92696
926,815,51,10,1:32.560,92560
926,815,52,10,1:32.948,92948
926,815,53,10,1:33.392,93392
926,815,54,10,1:33.260,93260
926,815,55,10,1:33.724,93724
926,815,56,10,1:35.745,95745
926,815,57,10,1:34.997,94997
926,18,1,12,2:34.851,154851
926,18,2,12,2:24.513,144513
926,18,3,12,2:09.601,129601
926,18,4,11,1:38.571,98571
926,18,5,12,1:37.812,97812
926,18,6,12,1:36.461,96461
926,18,7,12,1:36.027,96027
926,18,8,12,1:36.674,96674
926,18,9,12,1:36.378,96378
926,18,10,12,1:36.925,96925
926,18,11,12,1:36.418,96418
926,18,12,12,1:37.360,97360
926,18,13,12,1:36.187,96187
926,18,14,12,1:37.545,97545
926,18,15,12,1:36.676,96676
926,18,16,12,1:36.243,96243
926,18,17,12,1:36.328,96328
926,18,18,12,1:35.995,95995
926,18,19,12,1:36.163,96163
926,18,20,12,1:36.138,96138
926,18,21,12,1:36.193,96193
926,18,22,12,1:36.217,96217
926,18,23,12,1:35.643,95643
926,18,24,11,1:35.569,95569
926,18,25,11,1:35.448,95448
926,18,26,11,1:35.845,95845
926,18,27,13,1:55.831,115831
926,18,28,13,1:41.542,101542
926,18,29,13,1:34.964,94964
926,18,30,13,1:34.898,94898
926,18,31,13,1:35.926,95926
926,18,32,13,1:36.947,96947
926,18,33,12,1:35.934,95934
926,18,34,12,1:36.961,96961
926,18,35,12,1:35.420,95420
926,18,36,12,1:34.893,94893
926,18,37,12,1:35.124,95124
926,18,38,11,1:34.945,94945
926,18,39,11,1:35.133,95133
926,18,40,11,1:34.860,94860
926,18,41,10,1:35.024,95024
926,18,42,11,1:36.083,96083
926,18,43,11,1:35.475,95475
926,18,44,11,1:38.364,98364
926,18,45,11,1:35.414,95414
926,18,46,11,1:34.526,94526
926,18,47,11,1:34.727,94727
926,18,48,11,1:34.512,94512
926,18,49,11,1:35.167,95167
926,18,50,11,1:37.880,97880
926,18,51,11,1:35.804,95804
926,18,52,11,1:35.688,95688
926,18,53,11,1:35.542,95542
926,18,54,11,1:35.344,95344
926,18,55,11,1:34.240,94240
926,18,56,11,1:33.338,93338
926,828,1,13,2:46.959,166959
926,828,2,13,2:13.281,133281
926,828,3,13,2:09.284,129284
926,828,4,12,1:38.426,98426
926,828,5,11,1:36.659,96659
926,828,6,11,1:34.748,94748
926,828,7,11,1:34.755,94755
926,828,8,11,1:34.677,94677
926,828,9,11,1:34.917,94917
926,828,10,11,1:35.035,95035
926,828,11,11,1:34.845,94845
926,828,12,11,1:34.577,94577
926,828,13,11,1:34.650,94650
926,828,14,11,1:35.228,95228
926,828,15,11,1:35.184,95184
926,828,16,10,1:34.728,94728
926,828,17,10,1:34.686,94686
926,828,18,10,1:34.369,94369
926,828,19,10,1:34.741,94741
926,828,20,10,1:35.006,95006
926,828,21,9,1:35.136,95136
926,828,22,9,1:34.637,94637
926,828,23,8,1:35.197,95197
926,828,24,8,1:36.055,96055
926,828,25,8,1:36.969,96969
926,828,26,10,1:58.722,118722
926,828,27,11,1:41.614,101614
926,828,28,10,1:33.724,93724
926,828,29,10,1:33.564,93564
926,828,30,10,1:33.866,93866
926,828,31,10,1:33.453,93453
926,828,32,10,1:33.258,93258
926,828,33,9,1:33.463,93463
926,828,34,9,1:33.323,93323
926,828,35,9,1:34.025,94025
926,828,36,9,1:34.115,94115
926,828,37,9,1:33.841,93841
926,828,38,9,1:34.202,94202
926,828,39,9,1:36.198,96198
926,828,40,9,1:34.112,94112
926,828,41,8,1:34.785,94785
926,828,42,8,1:34.061,94061
926,828,43,9,2:00.550,120550
926,828,44,9,1:40.817,100817
926,828,45,9,1:32.101,92101
926,828,46,9,1:31.600,91600
926,828,47,9,1:31.981,91981
926,828,48,9,1:31.931,91931
926,828,49,9,1:31.911,91911
926,828,50,9,1:31.727,91727
926,828,51,9,1:31.560,91560
926,828,52,9,1:32.721,92721
926,828,53,9,1:33.613,93613
926,828,54,8,1:33.364,93364
926,828,55,8,1:32.469,92469
926,828,56,8,1:32.490,92490
926,828,57,8,1:32.143,92143
927,1,1,1,1:51.297,111297
927,1,2,1,1:46.505,106505
927,1,3,1,1:46.996,106996
927,1,4,2,2:11.570,131570
927,1,5,6,2:41.918,161918
927,1,6,6,2:26.542,146542
927,1,7,5,1:48.285,108285
927,1,8,5,1:47.999,107999
927,1,9,5,1:48.076,108076
927,1,10,2,1:46.846,106846
927,1,11,2,1:46.377,106377
927,1,12,2,1:46.352,106352
927,1,13,2,1:46.348,106348
927,1,14,2,1:46.162,106162
927,1,15,2,1:46.495,106495
927,1,16,2,1:46.724,106724
927,1,17,2,1:46.358,106358
927,1,18,1,1:46.709,106709
927,1,19,1,1:47.028,107028
927,1,20,1,1:46.761,106761
927,1,21,1,1:46.854,106854
927,1,22,1,1:46.793,106793
927,1,23,1,1:47.498,107498
927,1,24,2,1:52.137,112137
927,1,25,3,2:04.540,124540
927,1,26,3,1:44.017,104017
927,1,27,2,1:44.293,104293
927,1,28,2,1:43.976,103976
927,1,29,2,1:44.469,104469
927,1,30,2,1:44.201,104201
927,1,31,2,1:44.320,104320
927,1,32,2,1:44.298,104298
927,1,33,2,1:44.301,104301
927,1,34,2,1:44.487,104487
927,1,35,2,1:45.545,105545
927,1,36,2,1:45.340,105340
927,1,37,2,1:45.612,105612
927,1,38,1,1:49.322,109322
927,1,39,3,2:03.237,123237
927,1,40,3,1:43.161,103161
927,1,41,3,1:44.565,104565
927,1,42,2,1:43.450,103450
927,1,43,2,1:43.467,103467
927,1,44,2,1:43.216,103216
927,1,45,2,1:43.125,103125
927,1,46,2,1:43.861,103861
927,1,47,2,1:43.385,103385
927,1,48,2,1:43.898,103898
927,1,49,2,1:43.798,103798
927,1,50,2,1:43.671,103671
927,1,51,2,1:43.941,103941
927,1,52,2,1:44.185,104185
927,1,53,2,1:44.354,104354
927,1,54,2,1:44.536,104536
927,1,55,2,1:45.052,105052
927,1,56,2,1:46.109,106109
927,20,1,2,1:52.002,112002
927,20,2,2,1:46.830,106830
927,20,3,2,1:46.795,106795
927,20,4,1,2:09.884,129884
927,20,5,1,2:29.327,149327
927,20,6,1,2:36.358,156358
927,20,7,1,1:46.037,106037
927,20,8,1,1:46.216,106216
927,20,9,1,1:46.326,106326
927,20,10,1,1:46.264,106264
927,20,11,1,1:46.470,106470
927,20,12,1,1:46.210,106210
927,20,13,1,1:46.677,106677
927,20,14,1,1:46.649,106649
927,20,15,1,1:46.710,106710
927,20,16,1,1:46.946,106946
927,20,17,1,1:51.047,111047
927,20,18,3,2:03.523,123523
927,20,19,3,1:44.452,104452
927,20,20,3,1:44.896,104896
927,20,21,2,1:45.706,105706
927,20,22,2,1:44.725,104725
927,20,23,2,1:44.983,104983
927,20,24,1,1:44.964,104964
927,20,25,1,1:44.952,104952
927,20,26,1,1:45.058,105058
927,20,27,1,1:45.287,105287
927,20,28,1,1:45.336,105336
927,20,29,1,1:45.033,105033
927,20,30,1,1:45.346,105346
927,20,31,1,1:45.342,105342
927,20,32,1,1:45.586,105586
927,20,33,1,1:45.456,105456
927,20,34,1,1:45.421,105421
927,20,35,1,1:45.774,105774
927,20,36,1,1:45.763,105763
927,20,37,1,1:49.791,109791
927,20,38,2,2:04.142,124142
927,20,39,1,1:43.732,103732
927,20,40,1,1:44.012,104012
927,20,41,1,1:44.089,104089
927,20,42,1,1:43.690,103690
927,20,43,1,1:43.814,103814
927,20,44,1,1:44.228,104228
927,20,45,1,1:44.225,104225
927,20,46,1,1:43.648,103648
927,20,47,1,1:43.855,103855
927,20,48,1,1:43.963,103963
927,20,49,1,1:44.063,104063
927,20,50,1,1:44.306,104306
927,20,51,1,1:44.147,104147
927,20,52,1,1:44.149,104149
927,20,53,1,1:44.540,104540
927,20,54,1,1:44.699,104699
927,20,55,1,1:44.715,104715
927,20,56,1,1:47.634,107634
927,3,1,3,1:52.940,112940
927,3,2,3,1:47.180,107180
927,3,3,3,1:47.014,107014
927,3,4,3,2:12.990,132990
927,3,5,9,2:45.795,165795
927,3,6,9,2:20.879,140879
927,3,7,9,1:48.861,108861
